content,score,date,brand,가격,세정력/거품,향기,트러블/진정,배송/서비스/고객대응,탈모 효과 및 쿨링감,머릿결*
머리가너무빠져서 효과는모르겠어요,3,22.06.27.,라보에이치,,,,,,0.0,
받자마자 사용했는데 거품은. 많이 나네요,3,22.06.26.,라보에이치,,1.0,,,,,
저는 효과를 잘 모르겠네요 ㅠㅠ 머리가 덜빠지는지도 모르겠고… 탈모케어 도움될까 싶어 사봤는데 좀 아쉬워요,3,22.05.21.,라보에이치,,,,,,0.0,
저 같은 지성두피는 그래도 감방 떡지네요 ㅠ 아쉽지만 저에게 맞지 않는 건 어쩔수 없조 뭐,3,22.04.18.,라보에이치,,0.0,,,,,
세정력은 좋은데 머리결이 가늘어지고 두피자극이 심해서 더 사용하기가 어렵겠네요. 저하고는 안맞는 것 같네요,3,22.03.31.,라보에이치,,1.0,,0.0,,,0.0
좋아요 빠른배송감사,3,22.04.15.,라보에이치,,,,,1.0,,
빠른 배송 만족합니다,3,22.04.21.,라보에이치,,,,,1.0,,
마트에서 2만원하던데 세일해서 그나마 저렴하게 샀습니다. 샴푸가 비싼만큼 효과가 좋으면 좋겠네요.,3,22.03.05.,라보에이치,,,,,,,
민트향이고 샴푸할때도 시원한 느낌은 있는데 머리가 덜빠지거나 탈모증세가 완화되는건 잘 못느꼈습니다.,3,22.02.15.,라보에이치,,1.0,,,,0.0,
세번 사용했는데 아직 잘 모르겠어요. 머리가 빳빳해져서 더 빠지고 엉키는..ㅠㅠ한달 뒤 다시 후기 작성할게요.. 향은 호불호가 좀 있을것 같아요. 쏴한 풀향에 인위적인 실리콘 냄새랄까..?,3,22.02.07.,라보에이치,,,0.0,,,,0.0
머리감고 행굴때 전보다는 머리카락이 덜 빠지는것 같긴해요~근데 없던 각질이..엄청 생겼네요ㅠㅠ일단 안빠지니 적응기간이라 생각하고 더 써볼려구요ㅜㅜ각질은 정말 ㅠㅠ그것만 아니면 좋을텐데ㅜㅜ,3,22.02.14.,라보에이치,,,,0.0,,1.0,
지성 두피이고 사용하기 괜찮았습니다  적당히 세정력도 있구요：）,3,22.01.17.,라보에이치,,1.0,,,,,
두피자극은 없지만 몇일 쓰고보니 앞머리쪽에 비듬이 올라와서 중단했습니다ㅠㅠ저한테는 안맞는거같아요 그래도 순해서 두피는 편했어요,3,21.12.09.,라보에이치,,,,0.0,,,
흐음 재활용박스인지 아니면 손상된걸 택배사에서 테이핑 덫칠한건지 모르겠는데 굉장히 찝찝하네요 ㅋㅋ 상품에 이상은 없눈것 같아 그냥 사용하려합니다! 공식몰이라 믿고 구매했습니다~!,3,21.11.29.,라보에이치,,,,,0.0,,
감을때 시원하고 좋네요~ 머리카락이 많이 빠지는데 샴푸를 써도 여전히 빠지긴해요ㅜㅜ 좀더 써봐야겠습니다~~,3,21.12.04.,라보에이치,,1.0,,,,0.0,
솔직히 탈모완화에 좋은지 잘 모르겠어요.. 헹굴때 빠짐은 똑같아요. 지극히 저의 주관적인 기준은 아직 TS네요,3,21.11.28.,라보에이치,,,,,,,
한2주썼는데 잘모르겠네요.ㅎㅎ여전히 우수수떨어지는 내털들~ㅠㅜ,3,21.12.17.,라보에이치,,,,,,,
후기들보면 머리빠지는게 확실히 줄어든다고 한분들이 많던데 저는 한 2주써도 그런효과는 모르겠고 똑같이 한움큼씩 빠지더라구요 근데 비오틴을 먹으니 확실히 빠지는게 줄어들더라구요,3,21.11.09.,라보에이치,,,,,,,
처음엔 좋았는데 계속 쓰다보니 두피에 유분도 평소보다 빨리 올라오고 뾰루지도 생겨서 조금 아쉬웠어요..,3,21.11.07.,라보에이치,,,,0.0,,,
좋아요 자극적고 향도 좋아요,3,21.10.09.,라보에이치,,,1.0,1.0,,,
세정력 좋고 순한거 같아 자극은 없는데 냄새가 좋진 않습니다,3,21.10.27.,라보에이치,,1.0,0.0,1.0,,,
배송이 택배가 뜯겨서 와썽요...,3,21.08.30.,라보에이치,,,,,0.0,,
근데 왜 두피가 간지러운지 모루겟내용 ㅍ,3,21.07.25.,라보에이치,,,,0.0,,,
순하지 않아여  눈에 안들어가게ㅡ조심,3,21.07.08.,라보에이치,,,,0.0,,,
보통이에요- 거품이 풍성한편은 아니고요,3,21.06.18.,라보에이치,,,,,,,
구매 후 계속사용하다가 머리가 가려워서 사용 중단했습니다ㅠ 저의 두피에는 안맞나봐요,3,21.05.09.,라보에이치,,,,0.0,,,
써보니 거품은 많이 나오나 좀 더 오래 써봐야 겠네요.,3,21.06.06.,라보에이치,,1.0,,,,,
두번째 구매입니다. 신랑이 머리 만질때 왁스사용하는데 세정력좋고 시원하다고 좋아하네요. 더 큰용량 나왔음 좋겠네요. 세번째구매도 할듯요. ㅎ ㅎ ㅎ,3,21.05.16.,라보에이치,,1.0,,,,,
배송이 빠릅니다...,3,21.06.08.,라보에이치,,,,,1.0,,
처음엔 좀 시원했는데 탈모에는 그닥 효과는 못 느끼겠네요..,3,21.05.03.,라보에이치,,,,,,0.0,
순하고좋은데 3만원짜리가 그래도확실히 요것보다는낫네요ㅡㅋ 라보에이치 프리미엄쓰다가 이거쓰니까 확실히 모발이잘빠지고 뻑뻑해요,3,21.05.12.,라보에이치,,,,1.0,,0.0,
거품도 잘 나고 머리카락도 덜 빠지는거같은데 제 피부랑은 안맞나봐요...ㅠ 두피랑 머리카락 경계에 자꾸 뾰루지가 생겨요ㅜㅜ,3,21.04.11.,라보에이치,,1.0,,0.0,,,
지성두피는 세정력이 좀 떨어지는것같아요ㅜㅠ탈모효과도 모르겠구,3,21.04.10.,라보에이치,,0.0,,,,,
효과를 잘 모르겠어요,3,21.04.26.,라보에이치,,,,,,,
탈모 효과는 잘 모르겠어요. 세정력 좋구요. 다만 감고 나면 머리가 많이 뻣뻣해져요. ㅠㅠ,3,21.03.18.,라보에이치,,1.0,,,,,0.0
일단 두피가 간지럽고 비듬이 많이 생기는건 팩트입니다 ㅠㅠ 다만 머리는 덜 빠지며 세정력은 좋아요 ㅠㅠ 그치만 두피 자체에 좋은 제품이라고는 못하겠네요 ㅜㅜ 실망이 큰 제품입니다 ㅜㅜ,3,21.03.09.,라보에이치,,1.0,,0.0,,1.0,
머리빠짐이 너무 심해서 주문했는데 한번 사용해보니 아직까지는 잘 모르겠어요.좀더 사용해보고  한달후  후기한번더  써야겠네요,3,21.02.22.,라보에이치,,,,,,,
남친이 쓰고 있는데 괜찮다고 하내 머리 기름지는게 덜하다고,3,21.03.18.,라보에이치,,1.0,,,,,
두피가 가려운건 덜한데 자극이 잇는거같고 머리카락이 좀더 빠진 느낌이에요 한번 사용한거라 더 써봐야 할거같아요,3,21.02.15.,라보에이치,,,,0.0,,0.0,
전 이거 쓰고 피지알갱이와 지루성 두피염을 얻었네요 원래 쓰던 샴푸로 돌아갑니다..,3,21.02.16.,라보에이치,,,,0.0,,,
한달 넘게 사용한듯 한데 딱히 그전과 좋아졌는지 체감은 안되네요. 꾸준히 더 써봐야 알거 같아요,3,21.01.23.,라보에이치,,,,,,,
괜찮은것같은데~개인적으로좋아하는향은아니네요^^,3,21.02.01.,라보에이치,,0.0,,,,,
아니 이거쓰고 비듬이 생겨요 ㅠ 잘헹궈도 각질이 생겨서 너무괴로워요 다른샴푸 사야겟어요 젠장,3,21.02.09.,라보에이치,,,,0.0,,,
향자체는 민트향? 치약? 같은 상쾌한 향이 나구요 샴푸할때 시원하고 따갑거나 자극이 되지 않았어요 말리고나서도 샴푸만 했는데 부드럽게 말려지네요 좋습니다,3,20.12.14.,라보에이치,,1.0,1.0,1.0,,,
탈모방지 샴푸치고 거품도 잘나고 세정력이 좋아요! 그래서 두피에 기름끼고 그건 심하지 않아서 좋은데 머리카락 빠지는건 비슷했던거같아요!,3,20.12.10.,라보에이치,,1.0,,,,0.0,
현재 사용중이나 아직 까지는 효과는 잘 모르겠어요~ 나쁘지 않아요~,3,20.12.29.,라보에이치,,,,,,,
한달넘게 매일 사용중인데 머리빠짐 똑같아요 ㅠㅠ 거품 풍성한건 마음에 드는데 탈모예방엔 전혀 도움이 안되는거 같아요,3,20.11.28.,라보에이치,,1.0,,,,0.0,
반정도 사용했는데 저는 머리가 더 빠져서 다른걸로 바꿨어요..ㅠㅠ,3,20.12.12.,라보에이치,,,,,,0.0,
맨솔이 들어있어서 샴푸를 하고나면 두피가 자극이 되서 아쉬운 것 같애요! 그래도 거의 다 사용했네요:),3,20.11.22.,라보에이치,,,,,,,
머리 감을때 시원한건 좋은데 탈모케어가 되고있는지는 한달사용으론 모르겠음,3,20.12.20.,라보에이치,,1.0,,,,,
머리카락이좀 굵어진 느낌이에요 꾸준히 잘만들어주면 좋겠어요,3,20.12.01.,라보에이치,,,,,,1.0,
이거쓰고 헤어라인에 화농성여두름오짐,3,20.12.04.,라보에이치,,,,0.0,,,
머리엉킴이 너무 심한거같아요ㅜ,3,20.12.25.,라보에이치,,,,,,,0.0
머릿결은 부드러운데 세정력은별로인것같아요 머리카락 덜빠짐도 잘모르겠고 닥터☆☆트보단 갠적으로 별로,3,20.12.07.,라보에이치,,0.0,,,,0.0,1.0
괜찮습니다 거품이잘나요,3,20.12.22.,라보에이치,,1.0,,,,,
전 두피에 뾰루지 나서 2주 정도 쓰고 사용을 멈췄어요. 저한테는 맞지 않아서 옷감 빨래용으로 쓰고있어요.,3,20.11.15.,라보에이치,,,,0.0,,,
"세정력은 잘 모르겠고, 이 제품 사용 이후 머리가 많이 빠집니다... 아침에 머리 감을 때마다 놀라네요-_- 샴푸 바꿔야 할 거 같은데요...",3,20.12.08.,라보에이치,,,,,,0.0,
효과가 잇을거같은 느낌이드네요 .향도 개운해요,3,20.12.09.,라보에이치,,,1.0,,,,
디파님 영상보고 구매해봤는데 기존에 쓰던 샴푸보다 머리가 더 빠져서 탈모 예방에 효과가 있는지는 모르겠어요;; 머리뿌리에 볼륨 생기는건 만족합니다,3,20.11.05.,라보에이치,,,,,,,1.0
그냥 일반샴푸랑 같아요 머리카락 여전히 많이 빠져요,3,20.12.16.,라보에이치,,,,,,0.0,
건성두피 가려움 많이 좋아졌어요~ 번창하세요~^+^,3,20.11.25.,라보에이치,,,,1.0,,,
아직 사용전이라 잘 모르겠어요.배송은 빨랐네요.,3,20.11.21.,라보에이치,,,,,1.0,,
두피에 안 맞는거 같아요 빨갛게 올라오네요ㅠㅠ,3,20.11.06.,라보에이치,,,,0.0,,,
오늘 처음 써본거라 다른건 잘 모르겠는데 향이.. 좋다고해도 향때문에 못쓰겠어요 ㅜㅜ 끝난 입덧이 다시 올라오는줄.. 맞는 샴푸찾기 힘드네요 흑흑ㅜㅠ,3,20.10.30.,라보에이치,,,0.0,,,,
출산후 두피가너무가렵고 피딱지가 자꾸생겨서 샀어요 너무기대했나? 아직 정~~~말좋다 이런건못느끼겠어요 거품은 정말잘납니다! 그리고 다른샴푸들보다 자극은덜하네요 하지만가격이 너무사악ㅜㅜ 재구매는 고민을좀 해봐야겠어요,3,20.09.20.,라보에이치,0.0,1.0,,,,,
깨끗하게 씻기는 느낌이라 좋네요,3,20.11.07.,라보에이치,,1.0,,,,,
두피 자극 없고 머리가 기름지지 않아서 좋아요. 얼굴이나 몸 피부에는 최대한 닿지 않는것이 좋을 것같아요. 탈모에는 사실 드라마틱한 효과는 없어요. 용량은 많은편은 아닌 것 같습니다.,3,20.09.21.,라보에이치,,1.0,,1.0,,,
"생각보다...그럭저럭입니다 샴푸제형은..끈적끈적 콧물느낌입니다 향....졸라리 자극적이지만 길들여저버렸읍니다 공장냄새... 세정력...모르겠습니다 제대로 헹궜는데도 긁적긁적~~~  하지만 탈모가 찾아온 스무살,  트리코센스 영양제와 미녹시딜 5%와 함께 얘랑 한달간 사용해본 결과, 머리털이 드디어 덜빠지기 시작함(!)  근ㄷㅔ 그게 얘 때문인지는 모르겟삼’-‘   1일 1샴푸하는데 지금 글쓰는데도 긁적긁적",3,20.09.02.,라보에이치,,0.0,0.0,,,,
시원하고 좋은데ㅠㅠ 2틀 안감으면 비듬이생겨요 원래 비듬이 없는 편이였는데요ㅜ,3,20.10.06.,라보에이치,,,,0.0,,,
오자마자 감아봤는데 거품 많이나고 좋네요,3,20.10.29.,라보에이치,,1.0,,,,,
두피가 시원하고 깨끗해지는 느낌임,3,20.10.29.,라보에이치,,,,1.0,,,
한통 다 썻는데 효과는 잘모르겠습다....,3,20.11.01.,라보에이치,,,,,,,
포장좀 신경써 주세요 박스 찢어지고 먼지 묻어왔아ㅗ요,3,20.10.24.,라보에이치,,,,,0.0,,
빠른배송감사합니다.,3,20.10.24.,라보에이치,,,,,1.0,,
꾸준히 사용했는데 머리카락은 여전히 빠져요ㅜㅜ 그래도 사용감은 좋아서 좀 더 써보려고요,3,20.09.19.,라보에이치,,,,,,0.0,1.0
아직 2번밖에 사용을 안해봐서 탈모케어까지는 모르겠지만 세정력은 좋네요.,3,20.10.15.,라보에이치,,1.0,,,,,
탈모케어 잘 모르겠고 오히려 두피에 한두기씩 뭐가 나기도 함. 샴푸는 개인차가 정말 큰 듯.,3,20.10.04.,라보에이치,,,,0.0,,,
"흠, 사용한지 한달되어간데 여전히 머리카락 여전히 빠지고 ㅠㅠ 효과가 더딘건지 모르겟네욤..",3,20.10.06.,라보에이치,,,,,,0.0,
진짜 잘 모르겠어요. 거품은 잘 나요. 근데 머리 아직도 잘 빠져요ㅠ 한달 써봤지만 드라마틱한 효과 없어요. 너무 기대하지마세용!! 더 쓰면 괜찮아질까요? 제발 괜찮아지길 바래요. 이거 쓰고도 간지러운 거 있어요.,3,20.09.09.,라보에이치,,1.0,,0.0,,0.0,
저만 그런지 머리카락이 더 빠지는거 같아요ㅠㅠ,3,20.10.07.,라보에이치,,,,,,0.0,
머리가 개뻣뻣하지만 더써보려고요,3,20.10.08.,라보에이치,,,,,,,0.0
매번믿고쓴 샴푸 순하고 향은 의약품냄새 쌔지않음,3,20.10.05.,라보에이치,,,,1.0,,,
저약간 지성인데 더 빠지는것같구..별로에요,3,20.09.14.,라보에이치,,,,,,0.0,
3번써봣는데 괸찮은것 같구요 냄새는 별로인둣 ㅠ  좀더 써보고 한달후기 다시해볼게요~,3,20.09.22.,라보에이치,,,0.0,,,,
사실 잘 모르겠네요 머릿결 안좋은분들은 쓰지마세요 샴푸후 머리 빳빳해집니다,3,20.09.18.,라보에이치,,,,,,,0.0
제품은 좋은것같은데 저한테 안맞나봐요. 간지럽고 따끔거리네여 ㅜ,3,20.09.01.,라보에이치,,,,0.0,,,
"저는 이거 쓰고 머리가 조금 간지러웠어요 ㅜㅜ  저만 그런가요 ,, 재구매 하진 않을거 같아요 ㅜㅜ",3,20.08.31.,라보에이치,,,,0.0,,,
배송 빨랐구요  쿨링감이 상쾌하네요 조금 더 일찍 사서 한여름에 사용할걸 그랬나봐요 세정력이 좀 있는거 같아요 찬바람 불면 조금 두피가 건조해질듯,3,20.09.05.,라보에이치,,1.0,,,1.0,,
추천받고 썼는데 아직 머리가 덜빠진다거나 그런 효과는 잘 모르겠네요ㅜㅜ 거품도 쫀쫀하고 청량감있는건 좋ㅇ아요! 아직 얼마 안됐으니 더 써봐야 알 것 같네요,3,20.09.03.,라보에이치,,1.0,,,,,
순하고 세정력도 좋은데 향이 약간 애매해요~페퍼민트나 유칼립투스 향이 나다만 느낌(?) 입니다 문안해요,3,20.09.05.,라보에이치,,1.0,,1.0,,,
펌핑 타입이라서 쓸때 편합니다 제 두피랑은 안맞는거 같아서 아쉬워요,3,20.08.24.,라보에이치,,,,0.0,,,
무난하게 잘 쓰구있어유 크리미하네요  탈모가 나아지거나 더 나아지는게 몽지는 아직 모르겠으나 이걸 팩처럼 쓰면 효과잇을듯,3,20.08.13.,라보에이치,,,,,,,
"너무 기대를 했나봐요. 생각보다 세정력 부분이 미끄러운 느낌이 들어서, 깔끔은 느낌은 아니예요. 머리가 부드러워지는 느낌은 없습니다. 트린트먼트를 꼭 써야 할 정도구요.",3,20.08.28.,라보에이치,,0.0,,,,,0.0
생각보다 거품은 잘나는데 그만큼 세정이 잘되는 느낌은 아니였어요 두피가 시원하긴한데 다른 천연제품들 보다는 성분이 엄청 좋다고 느껴지진않았어요,3,20.08.28.,라보에이치,,0.0,,1.0,,,
아직 많이써보질못해서 효과는 잘모르겠어요 첨엔 가려움이 덜해서 효과좋다했는데 다음날은 또 잘모르겠더라구여 끝마무리에 헹굴때보면 유분기가좀남아있어서 뽀드득씻겨내려가는건 아닌거같아요 좀더써봐야알겠지만 두피가 가려움이심한편이라 효과가좋을지 잘모르겠네요 아모레꺼라 흔히쓰는샴푸들이랑 별차이없을꺼같기도하고..성분 들어간거보니 잘모르겠어요,3,20.08.13.,라보에이치,,0.0,,,,,
"자극은 없는데, 두피가 강화되는 건지는 잘 모르겟네요",3,20.09.11.,라보에이치,,,,,,,
"일단 더 써봐야 알것 같은데, 감을때 냄새는 민트?향 비슷하게 나는거 같은데 뭔가 시원한 느낌을 받지는 못했고 세정력도 적당한거 같고 머리빠짐은 조금 더 지켜봐야 할거 같습니다.",3,20.08.02.,라보에이치,,,,,,,
